index,data_type,data_name,count,label,probability
602,uint256,goal,335,114,0.9581013073760184
603,user_define_contract,vault,279,63,0.7482285157832059
604,uint256,tokensMinted,184,19,1.0
605,bool,isCrowdsaleOver,2,-1,0.0
606,uint8,capReached,6,302,0.948289813046541
607,mapping_type_static,isManager,106,765,1.0
608,mapping_type_static,isWhitelisted,282,-1,0.0
609,uint256,CurrentPrice,17,-1,0.0
610,address,CurrentTokenOwner,1,413,0.8186172078594628
611,mapping_type_static,checkprevowner,1,892,0.5253054926555871
612,mapping_type_static,totalInvestedPerAddress,1,-1,0.0
613,uint256,maxContributionInWei,1,338,0.1438850878189982
614,mapping_type_static,released,366,1108,1.0
615,uint256,cliff,331,733,1.0
616,uint256,duration,405,1168,1.0
617,mapping_type_static,revoked,313,827,0.035966688151123485
618,bool,revocable,332,905,0.659232637694319
619,mapping_type_static,issued,28,730,1.0
620,address,allower,25,958,1.0
621,uint256,issuedCount,25,730,0.11950612508860768
622,bool,crowdsaleFinished,81,226,1.0
623,uint256,selfdropvalue,23,-1,0.0
624,array_type_dynamic,hugeetherinvest,23,1032,0.2851363529267605
625,bool,SendETC,2,919,0.662381249617695
626,address,CallbackAddress,1,-1,0.0
627,address,ContractAddress,21,1131,1.0
628,uint256,GasPrice,2,-1,0.0
629,uint256,ExecPrice,1,-1,0.0
630,uint256,MinimumGasLimit,1,83,1.0
631,uint256,SeedPrice,1,632,0.8598806446627139
632,uint256,Available,5,630,1.0
633,address,recipient,58,821,0.5426190212971562
634,uint256,birthday,2,-1,0.0
635,mapping_type_static,_publisher,1,758,1.0
636,address,hammer,30,679,0.3481910027651518
637,uint256,buildingCostWei,70,610,0.9225174194847664
638,uint128,,1073,-1,0.0
639,mapping_type_static,hasPhysicalAddress,3,-1,0.0
640,uint8,disableconstruction,1,804,0.6310372566696003
641,bool,pausedPublic,227,745,1.0
642,bool,pausedOwnerAdmin,228,-1,0.0
643,bool,transferable,101,327,1.0
644,address,engDevAddress,7,865,1.0
645,bool,canSetTransferable,12,327,0.8370380442812644
646,address,engCommunityAddress,7,-1,0.0
647,mapping_type_static,funds,10,459,1.0
648,bool,transfer_enabled,1,248,0.920278985121079
649,bool,transferAllowed,54,328,0.4640869978730201
650,bool,mint,34,19,1.0
651,mapping_type_static,RemainingLimit,1,1076,0.2932966093749721
652,bool,tokenSaleClosed,15,492,0.6008264278585721
653,address,foundationAddress,15,320,0.21664685042631354
654,address,omniTeamAddress,1,349,1.0
655,address,year1LockAddress,2,417,0.09623536461857549
656,address,year2LockAddress,2,417,0.09661475271033099
657,address,year3LockAddress,2,417,0.09137350702687722
658,address,year4LockAddress,2,417,0.09152749106369211
659,address,year5LockAddress,2,417,0.09435192665451922
660,mapping_type_static,bountyProgramMap,1,59,0.5948305027763668
661,uint256,bountyProgram,1,59,1.0
662,address,techSupport,3,834,1.0
663,address,crowdsaleContract,63,-1,0.0
664,mapping_type_static,teamBalanceMap,3,-1,0.0
665,uint256,teamBalance,7,-1,0.0
666,mapping_type_static,futureExpanstionMap,1,-1,0.0
667,address,newTechSupport,3,834,1.0
668,uint256,CrowdsaleTokens,1,102,1.0
669,uint256,futureExpanstion,1,-1,0.0
670,uint256,publicStartTime,16,1078,0.7900997908618564
671,uint256,EGLSold,1,-1,0.0
672,mapping_type_static,tokenGrantsCount,39,506,0.5303160486335939
673,uint256,publicEndTime,14,-1,0.0
674,address,multisigAddress,43,70,0.12691334725073794
675,uint256,max_amount,45,1116,1.0
676,bool,bought_tokens,96,486,0.4956252399633831
677,uint256,individual_cap,38,302,0.7126846803365051
678,bool,whitelist_enabled,22,-1,0.0
679,mapping_type_static,balances_bonus,29,170,1.0
680,uint256,contract_eth_value_bonus,29,148,0.6402935330069094
681,bool,bonus_received,20,276,0.2430676752688745
682,uint256,min_amount,36,1087,1.0
683,address,sale,138,1095,0.9487129379613519
684,uint256,contract_eth_value,103,-1,0.0
685,uint256,percent_reduction,38,-1,0.0
686,bool,allow_refunds,30,176,1.0
687,uint256,startBlock,277,644,0.7762426312122469
688,uint256,endBlock,353,645,0.6420650583021132
689,uint256,PricePerCafe,4,-1,0.0
690,uint256,payed,2,1029,0.5328730259042287
691,uint256,delivered,4,879,0.6121184656327502
692,mapping_type_static,daoAccounts,6,991,0.603431685261455
693,uint256,amountOfMeatInUnicorn,1,383,1.0
694,uint256,reliabilityPercentage,1,815,0.8491614140503432
695,mapping_type_static,ratings,5,716,1.0
696,uint256,WEI_PER_ETH,2,-1,0.0
697,uint256,ethToCents,2,662,0.46240390805704623
698,uint256,totalCents,2,616,1.0
699,bool,sendFunds,2,454,1.0
700,uint256,periodThree,1,984,1.0
701,uint256,periodTwo,1,984,1.0
702,mapping_type_static,Payout,2,1047,1.0
703,uint256,totalWei,23,602,0.9860080893383619
704,uint256,ppb,2,1142,0.8040955691181458
705,mapping_type_static,Proxy,23,38,0.12426522881838098
706,array_type_static,person,4,973,0.9359726795776507
707,mapping_type_static,ETHWalletToPFAWallet,1,309,1.0
708,mapping_type_static,PFAWalletToETHWallet,2,309,1.0
709,array_type_dynamic,Wallets,34,-1,0.0
710,uint256,_totalClaimed,2,79,1.0
711,uint256,airdropAmount,22,106,1.0
712,mapping_type_static,_airdopped,12,123,0.7001797560206217
713,uint256,wei_min,8,569,0.7399917271995016
714,user_define_contract,wesion,2,-1,0.0
715,user_define_contract,Wesion,15,-1,0.0
716,uint256,withdrawable,76,294,1.0
717,mapping_type_static,AuthorizationStatus,76,-1,0.0
718,mapping_type_static,investor,7,422,0.8920501708759639
719,uint256,holdings,6,-1,0.0
720,uint256,WesionFreezed,2,195,0.9287322278173047
721,mapping_type_static,exceptions,2,911,0.5916180580515317
722,uint8,stopped,264,744,0.7191142988615582
723,uint256,endPostICO,3,355,1.0
724,uint256,tokenPostIcoUsdCentPrice,3,-1,0.0
725,uint256,ETHUSD,16,-1,0.0
726,uint256,startICO,30,354,0.7585496697445259
727,uint256,endICO,16,355,1.0
728,uint256,bigBonusPercent,3,234,1.0
729,uint256,bonusWeiAmount,3,602,0.8560198288564292
730,uint256,smallBonusPercent,3,234,0.6319290411697582
731,uint256,tokenIcoUsdCentPrice,3,-1,0.0
732,address,multisig,272,70,0.2253359982893819
733,address,addressOfERC20Token,3,149,1.0
734,address,acceptableAddress,1,-1,0.0
735,mapping_type_dynamic,Bytes,77,625,0.9624247054085864
736,mapping_type_dynamic,String,77,457,1.0
737,mapping_type_static,Int,67,686,0.9203669572073817
738,mapping_type_static,Bytes32,43,625,1.0
739,mapping_type_static,uintStorage,2,627,0.7333987968411027
740,mapping_type_static,Add,1,-1,0.0
741,mapping_type_static,Bool,62,1204,1.0
742,string,note,20,-1,0.0
743,uint256,totalTokens,82,505,0.8993213076658114
744,uint256,rateUSDcETH,2,662,0.9052474665255209
745,uint256,totalPhases,1,537,1.0
746,mapping_type_static,bots,3,-1,0.0
747,address,bZxContractAddress,31,759,1.0
748,bool,allTokensPaused,1,29,0.03437009792458287
749,string,pauseNotice,2,745,1.0
750,array_type_static,users,6,956,1.0
751,address,tenant,13,761,0.9769148694017084
752,address,callDestination,11,886,1.0
753,array_type_dynamic,users,27,956,1.0
754,uint256,MinDeposit,22,339,0.8806355249903862
755,array_type_static,gamblerlist,3,529,1.0
756,uint256,Bankroll,5,391,1.0
757,uint256,Jackpot,15,528,0.26237557829310615
758,uint256,FeeRate,2,1150,1.0
759,uint256,Total_Gamblers,3,529,0.510652096897672
760,uint256,Gamblers_Until_Jackpot,3,529,0.1456903969535645
761,uint256,Total_Deposits,3,380,1.0
762,uint256,Total_Payouts,3,1047,1.0
763,array_type_static,Owner,6,809,0.885114165541755
764,address,Bot,4,-1,0.0
765,array_type_dynamic,OperationsNumber,3,634,1.0
766,uint256,tokenIssueDeadline,4,-1,0.0
767,uint256,tokensIssued,58,583,1.0
768,uint256,tokensToIssue,4,-1,0.0
769,array_type_static,trustedProposals,2,655,1.0
770,mapping_type_static,whiteList,92,85,0.806392510600708
771,uint256,lowLimit,8,1076,0.2971712596511586
772,uint256,upLimit,8,1076,0.27622029076647286
773,uint64,seq,2,-1,0.0
774,address,presale,54,1065,1.0
775,bytes30,,18,-1,0.0
776,uint256,crowdSaleAllowance,24,151,0.4444783675322109
777,address,adminAddr,95,-1,0.0
778,bool,icoStart,21,354,0.8587121761141175
779,mapping_type_static,tokensTransferred,2,150,0.6743196959031323
780,address,crowdSaleAddr,24,151,0.30803859371011927
781,string,website,23,1005,1.0
782,bool,saleClosed,85,1049,1.0
783,uint256,minContribution,125,113,1.0
784,bool,fundingCapReached,17,-1,0.0
785,uint256,fundingCap,18,424,0.3729148799781431
786,bool,fundingGoalReached,134,432,0.6300690224779225
787,uint256,fundingGoal,1063,432,0.7839063205747848
788,uint256,refundAmount,21,176,1.0
789,uint8,icoState,26,337,1.0
790,uint256,soldIdeaWeiPreIco,5,-1,0.0
791,uint256,soldIdeaWeiIco,6,-1,0.0
792,uint256,icoStartTimestamp,9,-1,0.0
793,uint256,soldIdeaWeiPostIco,6,-1,0.0
794,address,bank1,4,391,1.0
795,uint256,bank1Val,5,391,1.0
796,address,bank2,4,391,1.0
797,uint256,bank2Val,5,391,1.0
798,mapping_type_static,pieBalanceOf,4,666,0.7540741177396162
799,uint256,nextRoundReserve,4,-1,0.0
800,array_type_dynamic,pieAccounts,4,-1,0.0
801,uint256,earnedEthWei,8,530,1.0
802,uint256,soldIdeaWei,6,-1,0.0
803,uint256,bankValReserve,5,391,0.6214732317317699
804,address,projectAgent,2,-1,0.0
805,array_type_dynamic,accounts,51,991,0.5193699498708921
806,array_type_dynamic,projects,3,828,1.0
807,mapping_type_static,deposited,363,187,1.0
808,uint256,preCrowdsaleStartTime,2,-1,0.0
809,uint256,tokensSent,24,583,1.0
810,uint256,preCrowdsaleEndTime,2,-1,0.0
811,address,preCrowdsaleOwner,2,-1,0.0
812,address,mainAddress,14,-1,0.0
813,address,storageAddress,9,1129,1.0
814,mapping_type_static,players,27,1062,1.0
815,uint256,playCount,8,1053,0.3972412827187038
816,uint256,playCount1,1,1053,0.47694201985036844
817,uint256,coinsFlipped,2,601,0.6933336772561457
818,uint256,lost,2,895,0.7396204028442405
819,uint256,won,2,1068,0.552232758779182
820,uint256,totalBalance,66,635,1.0
821,uint256,active,25,920,1.0
822,array_type_static,contestant,16,-1,0.0
823,uint256,CurrentTime,4,-1,0.0
824,uint256,PT,2,-1,0.0
825,uint256,Current_balance,14,-1,0.0
826,uint256,payoutIndex,4,1047,1.0
827,uint256,payoutTotal,3,1047,1.0
828,address,engineer,1,834,1.0
829,address,manager,492,765,0.27607191203914183
830,uint256,updatedTime,2,1128,1.0
831,uint256,niceGuy,1,288,1.0
832,uint256,investor,11,422,0.8920501708759639
833,array_type_static,persons,24,973,1.0
834,address,cNiceGuy,2,288,1.0
835,uint256,cNiceGuyIdx,2,288,0.20995180967893687
836,address,currentNiceGuy,11,288,0.5926097157291136
837,uint256,currentNiceGuyIdx,3,288,0.15705611984926493
838,array_type_dynamic,currentNiceGuyIdx,5,288,0.15705611984926493
839,address,beta,4,1074,0.6805728475677101
840,array_type_dynamic,payoutIdx,4,931,1.0
841,uint256,fees,22,1149,0.605641594584466
842,array_type_static,investors,12,422,0.5575866752363088
843,uint256,totaldividends,5,-1,0.0
844,uint256,totaldeposited,9,938,0.9064213734568659
845,uint256,total_investors,9,-1,0.0
846,uint256,totalpaidout,9,938,1.0
847,user_define_contract,registrarAddress,3,369,0.3659961082680936
848,mapping_type_static,oracles,18,509,0.22638603325629778
849,uint256,requiredGas,5,77,1.0
850,uint256,secondsBetweenReadings,5,1168,1.0
851,mapping_type_static,freeReadings,5,949,1.0
852,address,greyToken,5,712,1.0
853,address,greenToken,5,712,1.0
854,uint8,pricegreengrey,3,1037,1.0
855,mapping_type_static,priceOf,28,1037,1.0
856,mapping_type_static,ownerOf,438,809,1.0
857,mapping_type_static,classOf,2,838,0.5625793170897176
858,mapping_type_static,startingPriceOf,4,953,1.0
859,array_type_dynamic,allItemsForSale,2,1095,0.9739522994521381
860,uint8,mintingFinished,390,19,1.0
861,address,destroyer,17,988,1.0
862,uint256,totalPayments,75,1038,1.0
863,uint256,providerFeePerEth,3,-1,0.0
864,user_define_contract,oasis,36,-1,0.0
865,user_define_contract,weth,43,1175,0.5824934151065997
866,address,dai,34,518,1.0
867,user_define_contract,maker,9,836,1.0
868,uint8,crowdSaleIsRunning,1,151,0.7162138453165475
869,uint256,suspendedUntil,2,-1,0.0
870,address,san,7,-1,0.0
871,mapping_type_static,stateCode,7,-1,0.0
872,uint0,,33,-1,0.0
873,array_type_dynamic,XRateProviderLength,7,884,0.17502894122623167
874,uint256,subscriptionCounter,7,924,1.0
875,mapping_type_static,providerRegistry,7,313,0.42453247252992315
876,address,zenOSCrowdsale,2,876,0.7515215863541113
877,uint256,earlyPurchaseClosedAt,15,-1,0.0
878,array_type_dynamic,numberOfEarlyPurchases,15,870,1.0
879,uint8,isEnded,6,995,1.0
880,uint256,presaleStartBlock,7,932,1.0
881,uint256,presaleEndBlock,6,932,0.9253752585673982
882,address,massEthFund,4,-1,0.0
883,bool,isICOClosed,13,-1,0.0
884,bool,isICOOpened,10,-1,0.0
885,array_type_dynamic,premiumPacks,4,496,0.6274498784379386
886,uint8,preSoldSharesDistributed,1,-1,0.0
887,uint256,Supply,14,860,1.0
888,mapping_type_static,BalancePremiumsPaid,5,845,0.9283768947535465
889,uint256,CurrentPriceAttoTokensPerWei,4,527,1.0
890,address,ico_address,5,1155,0.681872960884353
891,uint256,ico_starting_supply,7,-1,0.0
892,uint256,altDeposits,49,-1,0.0
893,user_define_contract,exchangeRate,41,668,0.7556888007046568
894,address,multisigVault,65,63,0.510616646558773
895,uint8,tradingStarted,55,1043,0.8381472238971517
896,uint256,value,624,447,0.6880749746578259
897,uint256,investorIndex,5,206,0.9668084081928391
898,uint256,currentNiceGuyIndex,3,207,0.5398016445352743
899,uint32,numberOfSales,7,1098,1.0
900,uint256,payoutOrder,2,1047,0.7502623907373154
901,uint256,payoutCursor_Id_,1,-1,0.0
902,uint256,payoutCursor_Id,1,-1,0.0
903,array_type_static,tickets,2,-1,0.0
904,address,deployer,113,230,1.0
905,address,dividendAddr,2,11,1.0
906,uint256,regeneration,2,936,0.549717795309065
907,address,profitAddr,4,557,1.0
908,array_type_static,contributors,5,385,0.7863475759407844
909,uint256,unprocessedProfits,1,-1,0.0
910,uint256,totalProfit,13,806,0.45887880845237483
911,uint256,totalSUM,5,1091,0.746732827834453
912,uint256,totalContributions,23,384,0.5627164555494274
913,uint256,totalContributors,10,385,1.0
914,address,targetAddr,8,556,1.0
915,uint256,weiPerToken,22,-1,0.0
916,uint256,decimalPlaces,1,-1,0.0
917,address,token,769,712,0.8953658104180691
918,address,lastPlayer,28,-1,0.0
919,uint256,lotteryFeeVal,11,47,0.201524268752248
920,address,rightLottery,11,47,0.9462724874564121
921,address,leftLottery,11,47,1.0
922,uint256,houseFeeVal,11,-1,0.0
923,uint256,lastBlock,42,622,1.0
924,uint256,blocks,19,636,0.8461186438323561
925,array_type_dynamic,totalWinners,6,1069,0.8243336440326297
926,uint256,startedAt,19,848,1.0
927,uint256,jackpot,58,528,0.26237557829310615
928,uint256,totalWinnings,13,1069,0.9096054045384234
929,uint256,lotteryFee,11,47,0.3280954931768402
930,uint256,houseFee,13,-1,0.0
931,uint256,refFeeVal,11,-1,0.0
932,mapping_type_dynamic,NumOfSalesWithSameId,1,-1,0.0
933,uint256,Total_Players,2,1053,1.0
934,array_type_static,depositors,6,-1,0.0
935,uint256,Balance,37,666,1.0
936,uint256,Total_Deposited,3,187,0.6244475375649418
937,uint256,Total_Paid_Out,3,-1,0.0
938,address,targetAddress,7,158,0.34364792042883946
939,uint256,calculatedTo,1,1056,0.8349639331257876
940,array_type_dynamic,sqrt,1,-1,0.0
941,mapping_type_static,NumberOfPayments,4,1038,1.0
942,mapping_type_static,clients,3,321,0.8085466976223533
943,mapping_type_static,claimFor,5,79,1.0
944,uint256,presale_start_block,3,932,1.0
945,uint256,presale_end_block,3,932,0.9253752585673982
946,uint256,transfered_total,3,215,1.0
947,uint256,refund_window_end_block,3,176,1.0
948,address,project_wallet,3,-1,0.0
949,mapping_type_static,isModule,1,-1,0.0
950,bool,IsClosed,1,1082,1.0
951,uint256,CafePayed,2,1029,0.9508732145414475
952,uint256,CafeDelivered,2,879,1.0
953,address,DeviceAddr,2,556,0.32865763829065864
954,address,DeviceOwner,2,-1,0.0
955,uint128,zzz,6,1186,1.0
956,mapping_type_static,rates,36,797,0.6449566056665365
957,uint8,payOwnerOnly,2,-1,0.0
958,uint256,accumulatedInput,5,1099,0.6316136799242538
959,uint256,hashPass,9,679,0.603876987719743
960,uint56,RATE,3,797,0.8266409841440597
961,uint256,buyabletoken,4,486,0.3415576208345978
962,bool,TRANSFERABLE,2,327,1.0
963,address,escrow,90,12,1.0
964,address,namiMultiSigWallet,13,-1,0.0
965,uint8,currentPhase,37,-1,0.0
966,address,crowdsaleManager,27,151,0.2905923529887315
967,address,binaryAddress,2,-1,0.0
968,uint256,binary,2,625,0.28292914886550097
969,user_define_contract,namiPresale,2,1065,1.0
970,uint256,NumberOfDeposits,8,380,1.0
971,uint256,deadline,1358,86,0.9135245605913738
972,array_type_dynamic,NumInvestors,4,923,1.0
973,user_define_contract,ico,39,337,0.8043467544921842
974,uint16,status,5,881,0.8726817459525359
975,uint16,availableCount,6,1072,0.9460941401951418
976,uint256,feePromille,10,1149,0.670188289032538
977,uint256,rewardPromille,9,236,1.0
978,uint256,freezePeriod,18,-1,0.0
979,uint256,totalEscrows,3,12,0.605702163055593
980,uint256,feeFunds,10,-1,0.0
981,uint16,pendingCount,6,453,0.5985640324275646
982,address,arbiter,25,542,1.0
983,uint256,contentCount,24,1072,0.666363440639336
984,mapping_type_static,buyers,28,1039,1.0
985,uint256,logsCount,1,-1,0.0
986,uint256,WatchNumberOfPlayerInCurrentRound,1,-1,0.0
987,uint256,WatchLastTime,1,926,0.8151632702656376
988,uint256,WatchCollectedFeesInSzabo,1,1120,0.6165234874537525
989,uint256,WatchAppliedFeePercentage,1,1135,1.0
990,uint256,TotalRecords,2,-1,0.0
991,uint256,Total_Investors,1,-1,0.0
992,address,dao,37,1111,0.3956188026018153
993,mapping_type_static,isSeller,5,1039,0.776527766228741
994,address,badgeLedger,4,107,1.0
995,address,ActiveDigger,2,920,0.9860593345071534
996,address,challengeOwner,7,809,1.0
997,mapping_type_static,sellOrders,9,667,1.0
998,mapping_type_static,collectedFees,1,1120,0.9838966766017965
999,uint256,amountOfHolders,1,144,1.0
1000,mapping_type_static,shareHolderByNumber,1,348,1.0
1001,mapping_type_static,tokenNoByAddress,1,464,0.876282339779494
1002,mapping_type_static,claimableFeesOf,1,79,1.0
1003,mapping_type_static,tokensAddress,1,464,0.7589396317469079
1004,mapping_type_static,shareHolderByAddress,1,348,1.0
1005,uint256,totalBuyOrders,1,-1,0.0
1006,mapping_type_static,totalBuyOrdersOf,1,667,0.2772713387056322
1007,mapping_type_static,BuyOrdersOf,1,667,0.23100005573041132
1008,uint256,totalSellOrders,1,667,0.4328384985179343
1009,mapping_type_static,totalSellOrdersOf,1,667,0.8033185143513067
1010,mapping_type_static,SellOrdersOf,1,667,1.0
1011,uint8,maintenance_mode,1,898,0.9599691508300546
1012,uint8,_auth_mode,29,844,1.0
1013,user_define_contract,_authority,29,1003,1.0
1014,mapping_type_static,isMember,45,945,0.7567060616521123
1015,uint256,numRef,6,923,1.0
1016,array_type_static,invoicedIndex,2,560,1.0
1017,address,trustAddress,4,760,0.806039182814605
1018,address,oversightAddress,6,-1,0.0
1019,array_type_static,isLocked,5,572,0.9515027521002856
1020,mapping_type_static,accountActive,4,991,0.20587493756300534
1021,user_define_contract,trustAddress,4,760,0.806039182814605
1022,uint256,treasuryBalance,4,319,0.9352059400245929
1023,uint8,allowTransactions,7,-1,0.0
1024,address,hotWalletAddress,4,479,0.5851868496016791
1025,address,assetAddress,2,297,0.11192864106795732
1026,mapping_type_static,allowanceActive,4,129,0.46731725262626267
1027,address,membershipAddress,2,855,1.0
1028,array_type_dynamic,extractAccountLength,2,1054,0.6488301738818892
