index,data_type,data_name,count,label,probability
34728,mapping_type_static,Exclude,1,1382,0.1856007712314768
34729,mapping_type_static,Lockup,1,1311,0.845807500598232
34730,bool,isTransfer,1,1109,0.9824425882038929
34731,uint256,amountNeeded,1,796,1.0
34732,uint256,completed,2,660,0.7410779647019117
34733,uint256,numOfInvestors,2,610,1.0
34734,uint256,presaleTime,1,703,0.6998028278956779
34735,uint256,frozenTotal,1,643,1.0
34736,address,oneToken,1,996,1.0
34737,mapping_type_static,auctionEnds,2,1213,0.3842517002937287
34738,mapping_type_static,ended,2,1333,0.17454521219984928
34739,address,rewardAddr,2,954,0.6908435657584602
34740,mapping_type_static,Path,1,1279,0.5258580363711352
34741,mapping_type_static,tokenToRelay,1,1244,1.0
34742,uint256,angleToken,2,-1,0.0
34743,uint256,groupToken,2,-1,0.0
34744,address,coldwallet,1,1034,0.4593144704641638
34745,address,martin,1,1043,1.0
34746,address,kid,1,1054,0.7809437371971292
34747,mapping_type_static,numberOfPlayers,1,1399,1.0
34748,uint256,_ticket_price,1,299,1.0
34749,uint256,_pool,1,410,1.0
34750,array_type_static,founderAmounts,5,-1,0.0
34751,mapping_type_static,tokenToConverter,1,1244,1.0
34752,array_type_dynamic,rewardMultiple,1,41,1.0
34753,bool,collected,1,1156,1.0
34754,uint256,privateSaleSupply,3,710,0.9588148962077879
34755,bool,enableLock,2,1113,1.0
34756,uint8,extended,1,110,0.6877278780758026
34757,uint256,totalETHContribution,1,729,1.0
34758,uint256,tokensToDistribute,1,484,0.7816288793682158
34759,uint256,batchCount,1,352,1.0
34760,uint256,burnSupply,3,313,1.0
34761,uint8,pausedSale,2,148,0.8899387951760394
34762,bool,pausedClaim,1,1128,0.504512044032687
34763,uint256,txCount,3,834,0.35295293152995577
34764,uint8,isContributionAllowed,1,142,0.637307181092162
34765,uint8,isSale,1,147,0.7590842874747395
34766,uint256,proceedsBalance,2,503,0.38333159772546377
34767,mapping_type_static,contributionAmtOf,1,1285,0.5493377693199927
34768,uint256,lowBonusRate,1,-1,0.0
34769,bool,preSale,1,1120,1.0
34770,uint256,highBonusRate,1,-1,0.0
34771,bool,mainSale,1,1170,0.4838222466495111
34772,uint256,preSaleTime,1,687,0.5195755189322355
34773,uint256,mainSaleTime,1,693,0.4644430972841301
34774,uint8,beforeSale,1,85,1.0
34775,address,E,1,1041,0.6890904457087421
34776,address,C,3,1041,0.7740317418237649
34777,address,D,3,1041,0.7740317418237649
34778,uint256,purchaseFee,1,825,1.0
34779,uint256,transferFreeAmount,1,-1,0.0
34780,uint256,transferDiscountAmount,1,808,0.5168232169015087
34781,address,feeReturnAddress,1,898,0.9363017734394574
34782,uint256,transferDiscountFee,1,808,0.7922405213140582
34783,uint256,redemptionFee,1,493,0.11182570814053588
34784,bool,erc20old,1,1143,0.4379870983331619
34785,uint256,teamReleaseTime,1,709,1.0
34786,mapping_type_static,privateClaimed,1,1273,1.0
34787,mapping_type_static,teamClaimed,1,1416,0.7728941450228319
34788,uint256,flaggingPeriod,2,658,1.0
34789,uint256,votingPeriod,2,411,0.84005503402523
34790,uint256,votingAmount,2,417,0.9397266232556953
34791,mapping_type_static,hasSubscribed,1,1314,1.0
34792,uint256,TotalCrowdsaleContributions,1,319,1.0
34793,uint256,totalTransfer,1,378,1.0
34794,user_define_contract,weth_addr,2,-1,0.0
34795,uint256,ValidatorCount,1,788,0.8144124348363954
34796,mapping_type_static,validatorList,1,1267,1.0
34797,uint256,hashCount,1,377,0.2765099670363819
34798,mapping_type_static,hashs,1,1186,0.6872468775046211
34799,uint256,position,4,596,1.0
34800,uint256,maxStrength,4,-1,0.0
34801,uint256,strength,4,503,0.5452584189862716
34802,uint256,eosPrice,1,528,1.0
34803,address,addressToSend,1,-1,0.0
34804,array_type_dynamic,NumSubscribers,2,32,0.48560257535325607
34805,address,teamPoolAddress,1,958,0.7343176412416564
34806,uint256,teamToken,1,492,1.0
34807,bool,initWallet,2,1078,0.551162965166807
34808,bool,isTradeable,1,-1,0.0
34809,array_type_dynamic,AM,1,-1,0.0
34810,uint256,returnPercentage,1,666,1.0
34811,mapping_type_static,soldiers,1,-1,0.0
34812,bool,voteActive,1,1153,0.833241675256832
34813,address,withdrawAccount,1,913,0.6374219368372321
34814,uint256,currRound,2,688,1.0
34815,address,firstWallet,1,983,1.0
34816,mapping_type_static,writers,1,1316,1.0
34817,user_define_contract,contributors,1,-1,0.0
34818,address,contributors,1,-1,0.0
34819,array_type_dynamic,PendingTransactions,1,35,1.0
34820,mapping_type_static,VestingAddress,3,1177,1.0
34821,uint256,withdrew,1,399,0.845003894312556
34822,bool,attackMode,1,1145,0.8834253008750552
34823,user_define_contract,targetAddr,1,209,0.7091513745561191
34824,mapping_type_dynamic,Entity,2,-1,0.0
34825,uint64,updateId,2,-1,0.0
34826,mapping_type_static,unfrozenAccount,1,-1,0.0
34827,mapping_type_static,refundAddress,1,1199,0.23448662550745591
34828,uint256,isWhitelisted,1,300,0.12534022593435828
34829,bool,canSwap,1,1063,0.1958089831898363
34830,uint256,isBlacklisted,1,300,0.5118758661589968
34831,mapping_type_static,NickName,1,1352,1.0
34832,uint256,totalOriginSupply,13,756,0.38635511713289017
34833,address,addr_ico,1,906,0.7620307517236793
34834,address,addr_team,1,-1,0.0
34835,mapping_type_static,addressIndex,3,1373,1.0
34836,array_type_dynamic,AddressBook,3,80,0.7561752912491706
34837,array_type_dynamic,durations,1,24,0.618666201398599
34838,address,teamBeneficiary,1,845,0.3761653375921887
34839,uint256,roundFor,2,688,1.0
34840,address,_address,1,989,1.0
34841,mapping_type_static,payback,1,1354,0.3513390433158514
34842,mapping_type_static,addressToScore,1,1374,0.9513310048100467
34843,mapping_type_static,addressToAmount,1,1375,0.9282284322491555
34844,array_type_dynamic,claims,1,48,0.5947728107976527
34845,uint256,firstReleaseAmount,1,697,0.6295932956066036
34846,uint16,ExchangeRate,1,-1,0.0
34847,uint8,minToken,1,94,1.0
34848,uint256,bonusEnds5,1,465,0.6202708350950245
34849,uint256,mintState,4,426,0.7654820917617846
34850,mapping_type_static,proposers,9,1278,1.0
34851,mapping_type_static,custodians,9,1398,0.2290184369606399
34852,bool,referralProgramEnabled,1,-1,0.0
34853,uint256,DepositTime,1,317,1.0
34854,address,userManager,1,1025,1.0
34855,uint256,taxPercentage,1,537,0.6192685004584565
34856,address,tokenTimelock,1,941,0.507573698499252
34857,uint256,migratedSupply,1,755,0.5574248123637212
34858,address,ICOToken,1,1016,1.0
34859,mapping_type_static,isInBalanceLimit,1,1405,1.0
34860,user_define_contract,userManager,1,270,1.0
34861,address,DataContractAddress,1,-1,0.0
34862,user_define_contract,UserFactoryContractAddress,2,-1,0.0
34863,uint8,isFounderUser,1,105,0.5545931000275713
34864,uint8,isUserPolicyAccepted,1,-1,0.0
34865,bool,isUserBanned,1,1117,1.0
34866,mapping_type_static,UserContract,1,1390,0.9462236193831004
34867,address,DataContract,1,1018,0.6901546546818602
34868,address,ImplAddress,1,989,0.9094691570442248
34869,array_type_dynamic,UserById,1,-1,0.0
34870,user_define_contract,exchangeOracle,1,179,0.6055839145977084
34871,bool,prefilled,1,-1,0.0
34872,uint256,calcAdditionalRatio,1,647,1.0
34873,uint256,walletArate,1,475,0.3269763434941947
34874,address,walletA,1,982,1.0
34875,array_type_dynamic,ProxyOwner,3,2,0.9953886758359026
34876,uint256,startReleaseTime,4,709,1.0
34877,uint256,tokensPerEther1,1,441,1.0
34878,uint256,tokensPerEther2,1,441,0.9643044794781893
34879,uint16,nonce,1,-1,0.0
34880,uint256,nextAirdrop,1,334,0.6333543791746489
34881,uint256,totalAirdropped,1,-1,0.0
34882,uint256,remainingAirdrop,1,334,0.36761470388796824
34883,mapping_type_static,airDrops,2,1194,1.0
34884,mapping_type_static,cashBackCalculationRound,1,1354,0.15631716583069125
34885,mapping_type_static,cashBackPerPaintForRound,1,1355,0.661806230540147
34886,mapping_type_static,maxCashBackPerPaintForRound,1,1355,0.5472744782073186
34887,mapping_type_static,userPaintsForRound,1,1355,0.869040908330618
34888,mapping_type_static,cashBackCalculated,1,-1,0.0
34889,array_type_dynamic,_getEvent,1,11,0.8568238499113661
34890,address,tracker,1,-1,0.0
34891,mapping_type_static,Returns,1,-1,0.0
34892,uint8,reflectSwitch,1,89,0.5983358532805604
34893,bool,isOpenForPublic,1,1118,0.957577463398262
34894,mapping_type_static,featureStatus,1,1333,0.9921526334249284
34895,mapping_type_static,ImpactUnmatchedValue,1,1285,0.3762243216368921
34896,user_define_contract,linker,1,226,1.0
34897,bool,tradeStopped,2,-1,0.0
34898,uint256,step_pay,6,738,0.31825998057824584
34899,uint256,step_level,6,722,0.6409273433559483
34900,uint256,finalizationTime,1,765,1.0
34901,string,Nombre,1,1450,0.7982847161143176
34902,uint256,basePercentage,1,-1,0.0
34903,user_define_contract,previousRegistry,1,182,1.0
34904,mapping_type_static,isGranted,2,-1,0.0
34905,uint256,usedAmount,2,796,1.0
34906,uint256,MAX_CAP,1,451,0.6279341210943671
34907,uint256,PRIME_VESTING_DATE,1,281,1.0
34908,address,mMultiSigWallet,1,848,1.0
34909,mapping_type_static,queryUser,1,1365,1.0
34910,uint256,ownerName,1,580,1.0
34911,bool,married,1,1133,0.8156388364746632
34912,uint256,buyPrice1,2,-1,0.0
34913,uint256,buyPrice2,2,-1,0.0
34914,mapping_type_static,stime,2,1306,0.5244701138322038
34915,mapping_type_static,tokenRecord,1,1244,1.0
34916,uint8,requireBetalisted,2,114,0.7375975213447298
34917,user_define_contract,_contract,1,237,1.0
34918,mapping_type_static,investedEtherAmount,2,-1,0.0
34919,mapping_type_static,organizationsRegistry,1,1265,1.0
34920,uint256,feesBalance,1,799,0.8727982207130066
34921,uint256,vendorBalance,1,503,0.6544223147787024
34922,uint256,withdrawGas,1,-1,0.0
34923,address,something,2,-1,0.0
34924,uint256,withdrawalWindow,4,405,0.8739258688371376
34925,uint256,totalTokenWeight,4,-1,0.0
34926,uint256,j,2,804,1.0
34927,address,facilitator,1,944,0.5253501871966656
34928,mapping_type_static,Currency,1,1356,0.9322623707697436
34929,user_define_contract,use,1,-1,0.0
34930,uint256,totalBaked,6,-1,0.0
34931,uint256,isFinalyze,1,765,1.0
34932,mapping_type_static,ownersIndex,1,1218,0.9188185413654869
34933,mapping_type_static,ownersAgree,1,1362,0.3242468078817333
34934,address,tokenToTrans,1,-1,0.0
34935,uint8,prizeClaimed,1,134,0.7459527544544139
34936,uint256,GoalPrice,1,837,0.6207018169583703
34937,bytes32,Word,1,-1,0.0
34938,mapping_type_dynamic,texts,1,175,0.9130855650053853
34939,bool,withdrawable,1,1082,0.7410291470013788
34940,user_define_contract,keyAddress,1,221,0.6083150104206422
34941,uint256,keyRequired,1,739,1.0
34942,uint256,totalMoney,1,796,1.0
34943,mapping_type_static,Mapping,2,1381,0.6655148211998654
34944,mapping_type_static,payers,1,-1,0.0
34945,uint256,payments,2,737,1.0
34946,mapping_type_static,gco,1,1358,1.0
34947,mapping_type_static,ggc,1,1358,0.4355064405751018
34948,mapping_type_static,guhb,1,1389,0.39805942020086044
34949,mapping_type_static,gcpm,1,1358,1.0
34950,mapping_type_static,gcsc,1,1358,1.0
34951,mapping_type_static,ggcd,1,1358,0.7390634736148934
34952,mapping_type_static,grg,1,-1,0.0
34953,mapping_type_static,gcp,1,1358,1.0
34954,mapping_type_static,gcsp,1,1358,1.0
34955,mapping_type_static,gcpa,1,1358,0.6745178709311379
34956,uint256,tokensSpent,1,-1,0.0
34957,array_type_dynamic,orders,1,43,1.0
34958,mapping_type_static,UserNum,2,1365,0.7430110889744488
34959,uint256,singlePrice,1,837,0.718295652680292
34960,uint256,validCount,1,834,0.4578958588599268
34961,mapping_type_static,sellCount,1,-1,0.0
34962,uint256,defaultCount,1,834,0.4578958588599268
34963,address,geo,1,-1,0.0
34964,array_type_dynamic,partnerWeight,1,5,0.9587790775432967
34965,mapping_type_static,isServer,2,1275,1.0
34966,array_type_dynamic,Moderators,1,62,0.5451555174549783
34967,array_type_dynamic,Servers,1,59,1.0
34968,uint16,totalServers,1,-1,0.0
34969,user_define_contract,actions,1,252,0.5597778741047423
34970,uint256,rewardPermille,3,504,0.7952655847106331
34971,uint256,rewardWithdrawn,3,-1,0.0
34972,mapping_type_static,tokensWithdrawnByInvestor,3,1198,0.6210149736477069
34973,bool,isInvestmentAddressRefunded,3,1064,1.0
34974,mapping_type_dynamic,hash,2,160,0.9061806750742389
34975,mapping_type_static,Locker,1,-1,0.0
34976,array_type_static,_owner,1,-1,0.0
34977,array_type_dynamic,numberOfUsers,1,69,1.0
34978,array_type_dynamic,controllerList,3,-1,0.0
34979,user_define_contract,ENSContract,6,191,0.9876758764755248
34980,uint256,query_id,4,777,1.0
34981,uint256,bb,1,804,1.0
34982,address,codexCoin,2,951,0.8964117649871384
34983,uint256,modificationFee,2,840,0.5190346872594706
34984,address,ResolverContract,4,880,1.0
34985,uint256,tokenloanHash,3,377,0.7563457793524596
34986,bool,isFreeze,4,1067,1.0
34987,uint256,TxFee,1,763,1.0
34988,address,MARKETING,1,1028,0.9587357586687678
34989,address,RESERVE,1,879,1.0
34990,address,FOUNDER1,1,928,0.9607234029240499
34991,address,FOUNDER2,1,928,1.0
34992,address,TEAM1,1,1047,0.4205685299049989
34993,address,TEAM2,1,-1,0.0
34994,address,TEAM3,1,1047,0.336293513383609
34995,address,TEAM4,1,1047,0.34052162022853927
34996,address,TEAM5,1,1047,0.2830178153892182
34997,user_define_contract,pos,1,249,0.9653748611251575
34998,address,blackLister,2,-1,0.0
34999,mapping_type_static,powerOf,2,1264,1.0
35000,uint256,lastProposal,2,606,1.0
35001,mapping_type_static,votesOf,2,1228,1.0
35002,uint256,totalPower,2,-1,0.0
35003,uint8,Total,3,107,0.9154085100701383
35004,uint256,currentMaturityDate,2,-1,0.0
35005,string,bark,1,1447,0.7590003250182703
35006,mapping_type_static,expireLockTimestamp,1,1290,0.43080295455079753
35007,uint256,oneDay,2,757,1.0
35008,mapping_type_static,balanceOf3,1,1405,0.9523892369506223
35009,user_define_contract,ECB,1,-1,0.0
35010,uint256,totalSupply4,1,756,1.0
35011,uint8,decimals3,1,96,1.0
35012,uint256,totalSupply3,1,756,0.7600844336948526
35013,string,name3,1,1450,0.811825124509968
35014,uint8,decimals4,1,96,1.0
35015,string,name4,1,1450,1.0
35016,address,kitten,2,-1,0.0
35017,uint256,dividendsOf,1,289,1.0
35018,mapping_type_static,isAdmins,2,1398,0.8400827249545958
35019,mapping_type_static,cap,3,1222,1.0
35020,address,warden,1,991,1.0
35021,address,teamWallet_1,1,860,0.3219683842170561
35022,address,teamWallet_4,1,860,0.9054348237516359
35023,address,teamWallet_3,1,860,1.0
35024,address,teamWallet_2,1,860,0.46146873393491966
35025,uint256,NumberOfBlocksHashes,1,377,0.1958841938233436
35026,array_type_dynamic,AllDocuments,1,-1,0.0
35027,user_define_contract,hotTokenAddress,1,205,1.0
35028,uint256,lastWin,1,811,0.9261276052274712
35029,mapping_type_static,lockedTill,2,1311,1.0
35030,mapping_type_static,isBan,1,1394,0.2881746447323073
35031,mapping_type_static,AllowenceCheck,1,1410,0.6931388453491154
35032,address,usdtToken,1,946,0.34914843411631113
35033,bool,multiTransferTokens,3,1104,0.7991568213823459
35034,bytes32,oraclizeID,1,-1,0.0
35035,array_type_dynamic,UserNum,1,-1,0.0
35036,array_type_dynamic,_authAddress,45,-1,0.0
35037,mapping_type_static,HasTicket,8,1181,1.0
35038,array_type_dynamic,RoundCount,7,78,0.9217497277378419
35039,uint256,_costProp,8,-1,0.0
35040,uint256,_prop,6,-1,0.0
35041,mapping_type_static,DepositLimitOf,3,1211,0.4072889845541928
35042,mapping_type_static,AddressToShortCode,9,1374,1.0
35043,mapping_type_static,Introducer,9,1283,0.3103574957949105
35044,uint256,Depth,8,-1,0.0
35045,mapping_type_static,IsValidMember,8,1416,0.992307287828944
35046,mapping_type_static,RecommendList,8,1382,0.30219261728930263
35047,mapping_type_static,TeamMemberTotal,9,1416,1.0
35048,mapping_type_static,InvestTotalEtherOf,8,-1,0.0
35049,mapping_type_static,ValidMembersCountOf,8,1416,1.0
35050,mapping_type_static,API_NeedClearHistory,4,-1,0.0
35051,uint256,ticketPrice3,1,299,1.0
35052,uint256,ticketPrice2,1,299,1.0
35053,mapping_type_dynamic,secretHashes,1,160,1.0
35054,array_type_dynamic,whitelists,4,37,1.0
35055,uint256,val,2,549,1.0
35056,array_type_dynamic,returnUserControlAddress,1,-1,0.0
35057,mapping_type_static,returnIsValidSendingKey,1,1267,0.20814298040730858
35058,user_define_contract,bankRegistry,2,-1,0.0
35059,address,ethereumAddress,3,952,0.9515610665683462
35060,uint8,initialised,2,88,1.0
35061,user_define_contract,exchangeConnector,1,204,1.0
35062,address,loanToken,1,-1,0.0
35063,address,EventEmitter,1,1007,1.0
35064,address,exchangeConnector,3,992,0.5650265991357117
35065,uint8,icoClosed,1,95,0.49989426651091523
35066,address,cryptoAgent,1,1001,0.357988089766951
35067,uint16,used,3,-1,0.0
35068,uint256,lastReward,1,504,1.0
35069,uint256,rewardInterval,1,504,0.8159445875541843
35070,array_type_dynamic,registered,1,-1,0.0
35071,uint256,RegisteredLength,1,-1,0.0
35072,mapping_type_static,Approve,1,1385,1.0
35073,mapping_type_static,UserApplications,2,1401,0.3151587895005662
35074,array_type_dynamic,challengesAmount,2,17,0.8495126784982541
35075,mapping_type_static,UserChallenges,4,1332,1.0
35076,array_type_dynamic,betsAmount,2,39,1.0
35077,mapping_type_static,ChallengeBets,2,1268,1.0
35078,user_define_contract,eth2dai,2,219,0.7233706356204915
35079,bool,brokerRequestAllowance,1,-1,0.0
35080,user_define_contract,daiAddress,2,220,1.0
35081,bool,end,1,1159,0.8540358337010642
35082,uint32,bonusPercent,1,-1,0.0
35083,user_define_contract,converter,6,203,0.33374984883375036
35084,int128,minX,1,-1,0.0
35085,int128,maxX,1,-1,0.0
35086,int128,minY,1,-1,0.0
35087,int128,maxY,1,-1,0.0
35088,uint256,message_counter,1,-1,0.0
35089,uint256,releaseLimit,2,697,0.22365402530477224
35090,uint256,soldCounter,2,-1,0.0
35091,array_type_dynamic,claimants,1,48,1.0
35092,mapping_type_dynamic,submissions,1,-1,0.0
35093,uint256,distance,1,-1,0.0
35094,address,LogOwnerAddr,1,1022,0.8356940031567837
35095,address,CheckIfHardcapAchived,1,1040,1.0
35096,address,FundDepositAddress,1,905,1.0
35097,uint256,amount_,1,796,1.0
35098,bool,feeLocked,1,-1,0.0
35099,uint256,ggcFee,1,840,0.6147688902879859
35100,uint256,totalGenerated,1,-1,0.0
35101,array_type_dynamic,tokensArray,1,50,0.7130939492117204
35102,uint256,MintFee,1,433,1.0
35103,mapping_type_static,isVendor,1,1403,1.0
35104,mapping_type_dynamic,Campaign,10,159,0.5766146733804802
35105,user_define_contract,wrapped,1,-1,0.0
35106,address,masternode,2,1006,0.22069615304688672
35107,address,bridgeAddr,1,877,0.48321053982023376
35108,mapping_type_static,daiBalance,1,1405,0.6888152691112711
35109,mapping_type_static,Data,3,1330,1.0
35110,bool,hasRef,1,1143,0.3379131549004612
35111,array_type_dynamic,ProductList,1,-1,0.0
35112,mapping_type_static,grade,2,1323,0.2999801445810011
35113,bool,locker,3,1113,1.0
35114,mapping_type_static,forSale,1,1428,0.5923218995090563
35115,mapping_type_static,open,1,-1,0.0
35116,uint256,promoCode,2,719,1.0
35117,uint8,promoFee,2,-1,0.0
35118,array_type_dynamic,allAdmins,2,62,0.7718193261021676
35119,array_type_static,blockNumbers,1,-1,0.0
35120,array_type_dynamic,vaultOwners,1,-1,0.0
35121,array_type_static,PositionInfo,1,-1,0.0
35122,array_type_static,recipients,3,-1,0.0
35123,address,huobi,2,1046,1.0
35124,user_define_contract,RCCC,6,264,0.43726523934078915
35125,mapping_type_static,blacklistAccount,4,1239,0.33292310709788187
35126,uint256,CurrentCount,1,522,0.9385915801416783
35127,array_type_dynamic,TicketList,1,4,0.8072933881598754
35128,uint256,CurrentSeason,1,757,1.0
35129,uint256,eth_decimal_num,1,453,1.0
35130,uint256,totalAdvertise,1,-1,0.0
35131,address,xEtherTokensContract,1,984,0.9220679105024991
35132,uint256,DIVIDENDS_LIMIT,1,289,1.0
